"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V043238","V043238","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043238","V043238","factor","factor","8. Don't know","8. Don't know","",""
"V043238","V043238","factor","factor","9. Refused","9. Refused","",""
"V043238","V043238","factor","factor",".",".","",""
"V043239","V043239","factor","factor","1. Disciples of Christ","1. Disciples of Christ","",""
"V043239","V043239","factor","factor","2. I am just a Christian","2. I am just a Christian","",""
"V043239","V043239","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043239","V043239","factor","factor","8. Don't know","8. Don't know","",""
"V043239","V043239","factor","factor","9. Refused","9. Refused","",""
"V043239","V043239","factor","factor",".",".","",""
"V043240","V043240","factor","factor","1. Church of Christ","1. Church of Christ","",""
"V043240","V043240","factor","factor","2. United Church of Christ","2. United Church of Christ","",""
"V043240","V043240","factor","factor","8. Don't know","8. Don't know","",""
"V043240","V043240","factor","factor","9. Refused","9. Refused","",""
"V043240","V043240","factor","factor",".",".","",""
"V043241","V043241","factor","factor","1. Anderson, Indiana","1. Anderson, Indiana","",""
"V043241","V043241","factor","factor","2. Cleveland, Tennessee","2. Cleveland, Tennessee","",""
"V043241","V043241","factor","factor","3. Church of God in Christ","3. Church of God in Christ","",""
"V043241","V043241","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043241","V043241","factor","factor","8. Don't know","8. Don't know","",""
"V043241","V043241","factor","factor","9. Refused","9. Refused","",""
"V043241","V043241","factor","factor",".",".","",""
"V043242","V043242","character","character","","","",""
"V043242","V043242","character","character",".",".","",""
"V043243","V043243","character","character","","","",""
"V043243","V043243","character","character",".",".","",""
"V043244","V043244","factor","factor","0. NA","0. NA","",""
"V043244","V043244","factor","factor","1. Yes","1. Yes","",""
"V043244","V043244","factor","factor","5. No","5. No","",""
"V043244","V043244","factor","factor","8. Don't know","8. Don't know","",""
"V043244","V043244","factor","factor","9. Refused","9. Refused","",""
"V043244","V043244","factor","factor",".",".","",""
"V043245A","V043245A","factor","factor","1. Orthodox","1. Orthodox","",""
"V043245A","V043245A","factor","factor","2. Conservative","2. Conservative","",""
"V043245A","V043245A","factor","factor","3. Reform","3. Reform","",""
"V043245A","V043245A","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043245A","V043245A","factor","factor","8. Don't know","8. Don't know","",""
"V043245A","V043245A","factor","factor","9. Refused","9. Refused","",""
"V043245A","V043245A","factor","factor",".",".","",""
"V043245B","V043245B","factor","factor","1. Orthodox","1. Orthodox","",""
"V043245B","V043245B","factor","factor","2. Conservative","2. Conservative","",""
"V043245B","V043245B","factor","factor","3. Reform","3. Reform","",""
"V043245B","V043245B","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043245B","V043245B","factor","factor","8. Don't know","8. Don't know","",""
"V043245B","V043245B","factor","factor","9. Refused","9. Refused","",""
"V043245B","V043245B","factor","factor",".",".","",""
"V043246","V043246","character","character","","","",""
"V043246","V043246","character","character",".",".","",""
"V043247","V043247","factor","factor","0. NA","0. NA","",""
"V043247","V043247","factor","factor","1. Protestant","1. Protestant","",""
"V043247","V043247","factor","factor","2. Catholic","2. Catholic","",""
"V043247","V043247","factor","factor","3. Eastern Orthodox (Christian)","3. Eastern Orthodox (Christian)","",""
"V043247","V043247","factor","factor","4. Jewish","4. Jewish","",""
"V043247","V043247","factor","factor","6. Other","6. Other","",""
"V043247","V043247","factor","factor","7. None","7. None","",""
"V043247","V043247","factor","factor","8. DK","8. DK","",""
"V043247","V043247","factor","factor","9. RF","9. RF","",""
"V043247","V043247","factor","factor",".",".","",""
"V043247A","V043247A","factor","factor",".",".","",""
"V043248","V043248","factor","factor",".",".","",""
"V043249A","V043249A","integer","integer",".",".","",""
"V043249B","V043249B","integer","integer","1","1","",""
"V043249B","V043249B","integer","integer","2","2","",""
"V043249B","V043249B","integer","integer","3","3","",""
"V043249B","V043249B","integer","integer","4","4","",""
"V043249B","V043249B","integer","integer","5","5","",""
"V043249B","V043249B","integer","integer","6","6","",""
"V043249B","V043249B","integer","integer","7","7","",""
"V043249B","V043249B","integer","integer","8","8","",""
"V043249B","V043249B","integer","integer","9","9","",""
"V043249B","V043249B","integer","integer","10","10","",""
"V043249B","V043249B","integer","integer","11","11","",""
"V043249B","V043249B","integer","integer","12","12","",""
"V043249B","V043249B","integer","integer",".",".","",""
"V043250","V043250","integer","integer",".",".","",""
"V043251","V043251","factor","factor","1. Married","1. Married","",""
"V043251","V043251","factor","factor","2. Widowed","2. Widowed","",""
"V043251","V043251","factor","factor","3. Divorced","3. Divorced","",""
"V043251","V043251","factor","factor","4. Separated","4. Separated","",""
"V043251","V043251","factor","factor","5. Never married","5. Never married","",""
"V043251","V043251","factor","factor","6. Partnered, not married {VOL}","6. Partnered, not married {VOL}","",""
"V043251","V043251","factor","factor","8. Don't know","8. Don't know","",""
"V043251","V043251","factor","factor","9. Refused","9. Refused","",""
"V043251","V043251","factor","factor",".",".","",""
"V043251X","V043251X","factor","factor","1. Indicated married/partnered in both Y2 and HH listing","1. Indicated married/partnered in both Y2 and HH listing","",""
"V043251X","V043251X","factor","factor","2. Indicated married/partnered in HH listing only","2. Indicated married/partnered in HH listing only","",""
"V043251X","V043251X","factor","factor","3. Indicated married or partnered in Y2 only","3. Indicated married or partnered in Y2 only","",""
"V043251X","V043251X","factor","factor","4. Not indicated as married/partnered in Y2 or HH listing","4. Not indicated as married/partnered in Y2 or HH listing","",""
"V043251X","V043251X","factor","factor",".",".","",""
"V043252","V043252","integer","integer",".",".","",""
"V043253A","V043253A","factor","factor","1. Yes","1. Yes","",""
"V043253A","V043253A","factor","factor","5. No","5. No","",""
"V043253A","V043253A","factor","factor","8. Don't know","8. Don't know","",""
"V043253A","V043253A","factor","factor","9. Refused","9. Refused","",""
"V043253A","V043253A","factor","factor",".",".","",""
"V043253B","V043253B","factor","factor","0. No degree earned","0. No degree earned","",""
"V043253B","V043253B","factor","factor","1. Bachelor's degree","1. Bachelor's degree","",""
"V043253B","V043253B","factor","factor","2. Master's degree","2. Master's degree","",""
"V043253B","V043253B","factor","factor","3. PhD, LIT, SCD, DFA, DLIT, DPH, DPHIL, JSC, SJD","3. PhD, LIT, SCD, DFA, DLIT, DPH, DPHIL, JSC, SJD","",""
"V043253B","V043253B","factor","factor","4. LLB, JD","4. LLB, JD","",""
"V043253B","V043253B","factor","factor","5. MD, DDS, DVM, MVSA, DSC, DO","5. MD, DDS, DVM, MVSA, DSC, DO","",""
"V043253B","V043253B","factor","factor","6. JDC, STD, THD","6. JDC, STD, THD","",""
"V043253B","V043253B","factor","factor","7. Associate degree (AA)","7. Associate degree (AA)","",""
"V043253B","V043253B","factor","factor","8. Don't know","8. Don't know","",""
"V043253B","V043253B","factor","factor","9. Refused","9. Refused","",""
"V043253B","V043253B","factor","factor",".",".","",""
"V043254","V043254","factor","factor","0. NA/DK number of grades;no HS diploma","0. NA/DK number of grades;no HS diploma","",""
"V043254","V043254","factor","factor","1. 8 grades or less and no diploma or equivalency","1. 8 grades or less and no diploma or equivalency","",""
"V043254","V043254","factor","factor","2. 9-11 grades, no further schooling","2. 9-11 grades, no further schooling","",""
"V043254","V043254","factor","factor","3. High school diploma or equivalency test","3. High school diploma or equivalency test","",""
"V043254","V043254","factor","factor","4. More than 12 years of schooling, no higher degree","4. More than 12 years of schooling, no higher degree","",""
"V043254","V043254","factor","factor","5. Junior or community college level degrees","5. Junior or community college level degrees","",""
"V043254","V043254","factor","factor","6. BA level degrees;17+ years, no advanced degree","6. BA level degrees;17+ years, no advanced degree","",""
"V043254","V043254","factor","factor","7. Advanced degree, including LLB","7. Advanced degree, including LLB","",""
"V043254","V043254","factor","factor","8. DK","8. DK","",""
"V043254","V043254","factor","factor","9. RF","9. RF","",""
"V043254","V043254","factor","factor",".",".","",""
"V043255","V043255","integer","integer","0","0","",""
"V043255","V043255","integer","integer","3","3","",""
"V043255","V043255","integer","integer","6","6","",""
"V043255","V043255","integer","integer","7","7","",""
"V043255","V043255","integer","integer","8","8","",""
"V043255","V043255","integer","integer","9","9","",""
"V043255","V043255","integer","integer","10","10","",""
"V043255","V043255","integer","integer","11","11","",""
"V043255","V043255","integer","integer","12","12","",""
"V043255","V043255","integer","integer","13","13","",""
"V043255","V043255","integer","integer","14","14","",""
"V043255","V043255","integer","integer","15","15","",""
"V043255","V043255","integer","integer","16","16","",""
"V043255","V043255","integer","integer","17","17","",""
"V043255","V043255","integer","integer",".",".","",""
"V043256A","V043256A","factor","factor","1. Yes","1. Yes","",""
"V043256A","V043256A","factor","factor","5. No","5. No","",""
"V043256A","V043256A","factor","factor","8. Don't know","8. Don't know","",""
"V043256A","V043256A","factor","factor","9. Refused","9. Refused","",""
"V043256A","V043256A","factor","factor",".",".","",""
"V043256B","V043256B","factor","factor","0. No degree earned","0. No degree earned","",""
"V043256B","V043256B","factor","factor","1. Bachelor's degree","1. Bachelor's degree","",""
"V043256B","V043256B","factor","factor","2. Master's degree","2. Master's degree","",""
"V043256B","V043256B","factor","factor","3. PhD, LIT, SCD, DFA, DLIT, DPH, DPHIL, JSC, SJD","3. PhD, LIT, SCD, DFA, DLIT, DPH, DPHIL, JSC, SJD","",""
"V043256B","V043256B","factor","factor","4. LLB, JD","4. LLB, JD","",""
"V043256B","V043256B","factor","factor","5. MD, DDS, DVM, MVSA, DSC, DO","5. MD, DDS, DVM, MVSA, DSC, DO","",""
"V043256B","V043256B","factor","factor","6. JDC, STD, THD","6. JDC, STD, THD","",""
"V043256B","V043256B","factor","factor","7. Associate degree (AA)","7. Associate degree (AA)","",""
"V043256B","V043256B","factor","factor","8. Don't know","8. Don't know","",""
"V043256B","V043256B","factor","factor","9. Refused","9. Refused","",""
"V043256B","V043256B","factor","factor",".",".","",""
"V043257","V043257","factor","factor","0. NA/DK number of grades;no HS diploma","0. NA/DK number of grades;no HS diploma","",""
"V043257","V043257","factor","factor","1. 8 grades or less and no diploma or equivalency","1. 8 grades or less and no diploma or equivalency","",""
"V043257","V043257","factor","factor","2. 9-11 grades, no further schooling","2. 9-11 grades, no further schooling","",""
"V043257","V043257","factor","factor","3. High school diploma or equivalency test","3. High school diploma or equivalency test","",""
"V043257","V043257","factor","factor","4. More than 12 years of schooling, no higher degree","4. More than 12 years of schooling, no higher degree","",""
"V043257","V043257","factor","factor","5. Junior or community college level degrees","5. Junior or community college level degrees","",""
"V043257","V043257","factor","factor","6. BA level degrees;17+ years, no advanced degree","6. BA level degrees;17+ years, no advanced degree","",""
"V043257","V043257","factor","factor","7. Advanced degree, including LLB","7. Advanced degree, including LLB","",""
"V043257","V043257","factor","factor","8. DK","8. DK","",""
"V043257","V043257","factor","factor","9. RF","9. RF","",""
"V043257","V043257","factor","factor",".",".","",""
"V043258","V043258","factor","factor","1. Yes","1. Yes","",""
"V043258","V043258","factor","factor","5. No","5. No","",""
"V043258","V043258","factor","factor","8. Don't know","8. Don't know","",""
"V043258","V043258","factor","factor","9. Refused","9. Refused","",""
"V043258","V043258","factor","factor",".",".","",""
"V043259","V043259","factor","factor","1. Yes","1. Yes","",""
"V043259","V043259","factor","factor","5. No","5. No","",""
"V043259","V043259","factor","factor","8. Don't know","8. Don't know","",""
"V043259","V043259","factor","factor","9. Refused","9. Refused","",""
"V043259","V043259","factor","factor",".",".","",""
"V043260A","V043260A","factor","factor",".",".","",""
"V043260B","V043260B","factor","factor","1. R WORKING NOW","1. R WORKING NOW","",""
"V043260B","V043260B","factor","factor","2. R TEMPORARILY LAID OFF (TLO)","2. R TEMPORARILY LAID OFF (TLO)","",""
"V043260B","V043260B","factor","factor","4. R UNEMPLOYED","4. R UNEMPLOYED","",""
"V043260B","V043260B","factor","factor","5. R RETIRED","5. R RETIRED","",""
"V043260B","V043260B","factor","factor","6. R PERMANENTLY DISABLED","6. R PERMANENTLY DISABLED","",""
"V043260B","V043260B","factor","factor","7. R HOMEMAKER","7. R HOMEMAKER","",""
"V043260B","V043260B","factor","factor","8. R STUDENT","8. R STUDENT","",""
"V043260B","V043260B","factor","factor","9. Refused","9. Refused","",""
"V043260B","V043260B","factor","factor",".",".","",""
"V043260C","V043260C","factor","factor","1. Working now","1. Working now","",""
"V043260C","V043260C","factor","factor","2. Temporarily laid off (TLO)","2. Temporarily laid off (TLO)","",""
"V043260C","V043260C","factor","factor","4. Unemployed","4. Unemployed","",""
"V043260C","V043260C","factor","factor","5. Retired","5. Retired","",""
"V043260C","V043260C","factor","factor","6. Permanently disabled","6. Permanently disabled","",""
"V043260C","V043260C","factor","factor","7. Homemaker","7. Homemaker","",""
"V043260C","V043260C","factor","factor","8. Student","8. Student","",""
"V043260C","V043260C","factor","factor","9. Refused","9. Refused","",""
"V043260C","V043260C","factor","factor",".",".","",""
"V043261","V043261","factor","factor","Y6(1) = 10,16,17,18,20,61,71,81","Y6(1) = 10,16,17,18,20,61,71,81","",""
"V043261","V043261","factor","factor","Y6(1) = 15,40,50,51,60","Y6(1) = 15,40,50,51,60","",""
"V043261","V043261","factor","factor",".",".","",""
"V043262A","V043262A","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043262A","V043262A","factor","factor",".",".","",""
"V043262B","V043262B","integer","integer",".",".","",""
"V043262C","V043262C","integer","integer","1","1","",""
"V043262C","V043262C","integer","integer","2","2","",""
"V043262C","V043262C","integer","integer","3","3","",""
"V043262C","V043262C","integer","integer","4","4","",""
"V043262C","V043262C","integer","integer","5","5","",""
"V043262C","V043262C","integer","integer","6","6","",""
"V043262C","V043262C","integer","integer",".",".","",""
"V043262D","V043262D","integer","integer","1000","1000","",""
"V043262D","V043262D","integer","integer",".",".","",""
"V043262E","V043262E","integer","integer",".",".","",""
"V043262F","V043262F","factor","factor","0. NA","0. NA","",""
"V043262F","V043262F","factor","factor","1. Someone else","1. Someone else","",""
"V043262F","V043262F","factor","factor","3. Both self and someone else","3. Both self and someone else","",""
"V043262F","V043262F","factor","factor","5. Self-employed","5. Self-employed","",""
"V043262F","V043262F","factor","factor","8. Don't know","8. Don't know","",""
"V043262F","V043262F","factor","factor","9. Refused","9. Refused","",""
"V043262F","V043262F","factor","factor",".",".","",""
"V043262G","V043262G","factor","factor","0. NA","0. NA","",""
"V043262G","V043262G","factor","factor","1. Yes","1. Yes","",""
"V043262G","V043262G","factor","factor","5. No","5. No","",""
"V043262G","V043262G","factor","factor","8. Don't know","8. Don't know","",""
"V043262G","V043262G","factor","factor","9. Refused","9. Refused","",""
"V043262G","V043262G","factor","factor",".",".","",""
"V043262H","V043262H","integer","integer",".",".","",""
"V043262J","V043262J","factor","factor","1. A lot","1. A lot","",""
"V043262J","V043262J","factor","factor","3. Somewhat","3. Somewhat","",""
"V043262J","V043262J","factor","factor","5. Not much at all","5. Not much at all","",""
"V043262J","V043262J","factor","factor","8. Don't know","8. Don't know","",""
"V043262J","V043262J","factor","factor","9. Refused","9. Refused","",""
"V043262J","V043262J","factor","factor",".",".","",""
"V043262K","V043262K","factor","factor","0. NA","0. NA","",""
"V043262K","V043262K","factor","factor","1. Yes","1. Yes","",""
"V043262K","V043262K","factor","factor","5. No","5. No","",""
"V043262K","V043262K","factor","factor","8. Don't know","8. Don't know","",""
"V043262K","V043262K","factor","factor","9. Refused","9. Refused","",""
"V043262K","V043262K","factor","factor",".",".","",""
"V043262M","V043262M","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043262M","V043262M","factor","factor",".",".","",""
"V043262N","V043262N","integer","integer",".",".","",""
"V043262P","V043262P","factor","factor","01. Executive, Administrative and Managerial (001-039)","01. Executive, Administrative and Managerial (001-039)","",""
"V043262P","V043262P","factor","factor","02. Professional Specialty Occupations (040-199)","02. Professional Specialty Occupations (040-199)","",""
"V043262P","V043262P","factor","factor","03. Technicians and Related Support Occupations (200-235)","03. Technicians and Related Support Occupations (200-235)","",""
"V043262P","V043262P","factor","factor","04. Sales Occupation ( 236-285)","04. Sales Occupation ( 236-285)","",""
"V043262P","V043262P","factor","factor","05. Administrative Support, including clerical (286-389)","05. Administrative Support, including clerical (286-389)","",""
"V043262P","V043262P","factor","factor","06. Private Household (403-407)","06. Private Household (403-407)","",""
"V043262P","V043262P","factor","factor","07. Protective Service (408-427)","07. Protective Service (408-427)","",""
"V043262P","V043262P","factor","factor","08. Service except Protective and Household (428-469)","08. Service except Protective and Household (428-469)","",""
"V043262P","V043262P","factor","factor","09. Farming, Forestry and Fishing Occupations (470-499)","09. Farming, Forestry and Fishing Occupations (470-499)","",""
"V043262P","V043262P","factor","factor","10. Precision Production, Craft and Repair Occupations(500-","10. Precision Production, Craft and Repair Occupations(500-","",""
"V043262P","V043262P","factor","factor","11. Machine Operators, Assemblers and Inspectors (700-799)","11. Machine Operators, Assemblers and Inspectors (700-799)","",""
"V043262P","V043262P","factor","factor","12. Transportation and Material Moving Occupations (800-859)","12. Transportation and Material Moving Occupations (800-859)","",""
"V043262P","V043262P","factor","factor","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","",""
"V043262P","V043262P","factor","factor","14. Member of Armed Forces","14. Member of Armed Forces","",""
"V043262P","V043262P","factor","factor","99. DK;NA;Don't know;Not ascertained","99. DK;NA;Don't know;Not ascertained","",""
"V043262P","V043262P","factor","factor",".",".","",""
"V043263","V043263","factor","factor","1. Y16a-Y17b Current employment only [10,20,17,18,71,81 in","1. Y16a-Y17b Current employment only [10,20,17,18,71,81 in","",""
"V043263","V043263","factor","factor","40,50,60,70,75,80 in Y6(1)","40,50,60,70,75,80 in Y6(1)","",""
"V043263","V043263","factor","factor","15,16,51,61 in Y6(1)","15,16,51,61 in Y6(1)","",""
"V043263","V043263","factor","factor",".",".","",""
"V043264","V043264","factor","factor","1. Yes","1. Yes","",""
"V043264","V043264","factor","factor","5. No","5. No","",""
"V043264","V043264","factor","factor","8. Don't know","8. Don't know","",""
"V043264","V043264","factor","factor","9. Refused","9. Refused","",""
"V043264","V043264","factor","factor",".",".","",""
"V043265","V043265","factor","factor","1. Yes","1. Yes","",""
"V043265","V043265","factor","factor","5. No","5. No","",""
"V043265","V043265","factor","factor","8. Don't know","8. Don't know","",""
"V043265","V043265","factor","factor",".",".","",""
"V043266A","V043266A","integer","integer",".",".","",""
"V043266B","V043266B","factor","factor","01. January","01. January","",""
"V043266B","V043266B","factor","factor","02. February","02. February","",""
"V043266B","V043266B","factor","factor","03. March","03. March","",""
"V043266B","V043266B","factor","factor","04. April","04. April","",""
"V043266B","V043266B","factor","factor","05. May","05. May","",""
"V043266B","V043266B","factor","factor","06. June","06. June","",""
"V043266B","V043266B","factor","factor","07. July","07. July","",""
"V043266B","V043266B","factor","factor","08. August","08. August","",""
"V043266B","V043266B","factor","factor","09. September","09. September","",""
"V043266B","V043266B","factor","factor","10. October","10. October","",""
"V043266B","V043266B","factor","factor","11. November","11. November","",""
"V043266B","V043266B","factor","factor","12. December","12. December","",""
"V043266B","V043266B","factor","factor","88. Don't know","88. Don't know","",""
"V043266B","V043266B","factor","factor","89. Refused","89. Refused","",""
"V043266B","V043266B","factor","factor",".",".","",""
"V043267","V043267","factor","factor","1. Yes","1. Yes","",""
"V043267","V043267","factor","factor","5. No","5. No","",""
"V043267","V043267","factor","factor","8. Don't know","8. Don't know","",""
"V043267","V043267","factor","factor","9. Refused","9. Refused","",""
"V043267","V043267","factor","factor",".",".","",""
"V043268","V043268","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043268","V043268","factor","factor",".",".","",""
"V043268A","V043268A","integer","integer",".",".","",""
"V043268B","V043268B","integer","integer","1","1","",""
"V043268B","V043268B","integer","integer","2","2","",""
"V043268B","V043268B","integer","integer","3","3","",""
"V043268B","V043268B","integer","integer","4","4","",""
"V043268B","V043268B","integer","integer","5","5","",""
"V043268B","V043268B","integer","integer","6","6","",""
"V043268B","V043268B","integer","integer",".",".","",""
"V043268C","V043268C","integer","integer","1000","1000","",""
"V043268C","V043268C","integer","integer",".",".","",""
"V043268D","V043268D","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043268D","V043268D","factor","factor",".",".","",""
"V043268E","V043268E","integer","integer",".",".","",""
"V043268F","V043268F","factor","factor","01. Executive, Administrative and Managerial (001-039)","01. Executive, Administrative and Managerial (001-039)","",""
"V043268F","V043268F","factor","factor","02. Professional Specialty Occupations (040-199)","02. Professional Specialty Occupations (040-199)","",""
"V043268F","V043268F","factor","factor","03. Technicians and Related Support Occupations (200-235)","03. Technicians and Related Support Occupations (200-235)","",""
"V043268F","V043268F","factor","factor","04. Sales Occupation ( 236-285)","04. Sales Occupation ( 236-285)","",""
"V043268F","V043268F","factor","factor","05. Administrative Support, including clerical (286-389)","05. Administrative Support, including clerical (286-389)","",""
"V043268F","V043268F","factor","factor","06. Private Household (403-407)","06. Private Household (403-407)","",""
"V043268F","V043268F","factor","factor","07. Protective Service (408-427)","07. Protective Service (408-427)","",""
"V043268F","V043268F","factor","factor","08. Service except Protective and Household (428-469)","08. Service except Protective and Household (428-469)","",""
"V043268F","V043268F","factor","factor","09. Farming, Forestry and Fishing Occupations (470-499)","09. Farming, Forestry and Fishing Occupations (470-499)","",""
"V043268F","V043268F","factor","factor","10. Precision Production, Craft and Repair Occupations(500-","10. Precision Production, Craft and Repair Occupations(500-","",""
"V043268F","V043268F","factor","factor","11. Machine Operators, Assemblers and Inspectors (700-799)","11. Machine Operators, Assemblers and Inspectors (700-799)","",""
"V043268F","V043268F","factor","factor","12. Transportation and Material Moving Occupations (800-859)","12. Transportation and Material Moving Occupations (800-859)","",""
"V043268F","V043268F","factor","factor","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","",""
"V043268F","V043268F","factor","factor","14. Member of Armed Forces","14. Member of Armed Forces","",""
"V043268F","V043268F","factor","factor","99. DK;NA;Don't know;Not ascertained","99. DK;NA;Don't know;Not ascertained","",""
"V043268F","V043268F","factor","factor",".",".","",""
"V043269","V043269","integer","integer",".",".","",""
"V043270","V043270","factor","factor","0. NA","0. NA","",""
"V043270","V043270","factor","factor","1. Someone else","1. Someone else","",""
"V043270","V043270","factor","factor","3. Both self and someone else","3. Both self and someone else","",""
"V043270","V043270","factor","factor","5. Self-employed","5. Self-employed","",""
"V043270","V043270","factor","factor","8. Don't know","8. Don't know","",""
"V043270","V043270","factor","factor","9. Refused","9. Refused","",""
"V043270","V043270","factor","factor",".",".","",""
"V043271","V043271","factor","factor","0. NA","0. NA","",""
"V043271","V043271","factor","factor","1. Yes","1. Yes","",""
"V043271","V043271","factor","factor","5. No","5. No","",""
"V043271","V043271","factor","factor","8. Don't know","8. Don't know","",""
"V043271","V043271","factor","factor","9. Refused","9. Refused","",""
"V043271","V043271","factor","factor",".",".","",""
"V043272","V043272","factor","factor","0. NA","0. NA","",""
"V043272","V043272","factor","factor","1. Yes","1. Yes","",""
"V043272","V043272","factor","factor","5. No","5. No","",""
"V043272","V043272","factor","factor","8. Don't know","8. Don't know","",""
"V043272","V043272","factor","factor","9. Refused","9. Refused","",""
"V043272","V043272","factor","factor",".",".","",""
"V043273","V043273","integer","integer",".",".","",""
"V043274","V043274","factor","factor","0. NA","0. NA","",""
"V043274","V043274","factor","factor","1. Yes","1. Yes","",""
"V043274","V043274","factor","factor","5. No","5. No","",""
"V043274","V043274","factor","factor","8. Don't know","8. Don't know","",""
"V043274","V043274","factor","factor","9. Refused","9. Refused","",""
"V043274","V043274","factor","factor",".",".","",""
"V043275","V043275","factor","factor","0. NA","0. NA","",""
"V043275","V043275","factor","factor","1. Yes","1. Yes","",""
"V043275","V043275","factor","factor","5. No","5. No","",""
"V043275","V043275","factor","factor","8. Don't know","8. Don't know","",""
"V043275","V043275","factor","factor","9. Refused","9. Refused","",""
"V043275","V043275","factor","factor",".",".","",""
"V043276","V043276","factor","factor","1. A lot","1. A lot","",""
"V043276","V043276","factor","factor","3. Somewhat","3. Somewhat","",""
"V043276","V043276","factor","factor","5. Not much at all","5. Not much at all","",""
"V043276","V043276","factor","factor","8. Don't know","8. Don't know","",""
"V043276","V043276","factor","factor","9. Refused","9. Refused","",""
"V043276","V043276","factor","factor",".",".","",""
"V043277","V043277","factor","factor","1. Yes","1. Yes","",""
"V043277","V043277","factor","factor","5. No","5. No","",""
"V043277","V043277","factor","factor",".",".","",""
"V043278","V043278","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043278","V043278","factor","factor",".",".","",""
"V043278A","V043278A","integer","integer",".",".","",""
"V043278B","V043278B","integer","integer","1","1","",""
"V043278B","V043278B","integer","integer","2","2","",""
"V043278B","V043278B","integer","integer","3","3","",""
"V043278B","V043278B","integer","integer","4","4","",""
"V043278B","V043278B","integer","integer","5","5","",""
"V043278B","V043278B","integer","integer","6","6","",""
"V043278B","V043278B","integer","integer",".",".","",""
"V043278C","V043278C","integer","integer","1000","1000","",""
"V043278C","V043278C","integer","integer",".",".","",""
"V043278D","V043278D","factor","factor","999. DK;NA;Don't know;Not ascertained","999. DK;NA;Don't know;Not ascertained","",""
"V043278D","V043278D","factor","factor",".",".","",""
"V043278E","V043278E","integer","integer",".",".","",""
"V043278F","V043278F","factor","factor","01. Executive, Administrative and Managerial (001-039)","01. Executive, Administrative and Managerial (001-039)","",""
"V043278F","V043278F","factor","factor","02. Professional Specialty Occupations (040-199)","02. Professional Specialty Occupations (040-199)","",""
"V043278F","V043278F","factor","factor","03. Technicians and Related Support Occupations (200-235)","03. Technicians and Related Support Occupations (200-235)","",""
"V043278F","V043278F","factor","factor","04. Sales Occupation ( 236-285)","04. Sales Occupation ( 236-285)","",""
"V043278F","V043278F","factor","factor","05. Administrative Support, including clerical (286-389)","05. Administrative Support, including clerical (286-389)","",""
"V043278F","V043278F","factor","factor","06. Private Household (403-407)","06. Private Household (403-407)","",""
"V043278F","V043278F","factor","factor","07. Protective Service (408-427)","07. Protective Service (408-427)","",""
"V043278F","V043278F","factor","factor","08. Service except Protective and Household (428-469)","08. Service except Protective and Household (428-469)","",""
"V043278F","V043278F","factor","factor","09. Farming, Forestry and Fishing Occupations (470-499)","09. Farming, Forestry and Fishing Occupations (470-499)","",""
"V043278F","V043278F","factor","factor","10. Precision Production, Craft and Repair Occupations(500-","10. Precision Production, Craft and Repair Occupations(500-","",""
"V043278F","V043278F","factor","factor","11. Machine Operators, Assemblers and Inspectors (700-799)","11. Machine Operators, Assemblers and Inspectors (700-799)","",""
"V043278F","V043278F","factor","factor","12. Transportation and Material Moving Occupations (800-859)","12. Transportation and Material Moving Occupations (800-859)","",""
"V043278F","V043278F","factor","factor","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","13. Handlers, Equipment Cleaners, Helpers and Laborers(860-","",""
"V043278F","V043278F","factor","factor","14. Member of Armed Forces","14. Member of Armed Forces","",""
"V043278F","V043278F","factor","factor","99. DK;NA;Don't know;Not ascertained","99. DK;NA;Don't know;Not ascertained","",""
"V043278F","V043278F","factor","factor",".",".","",""
"V043279","V043279","integer","integer",".",".","",""
"V043280","V043280","factor","factor","1. Someone else","1. Someone else","",""
"V043280","V043280","factor","factor","3. Both self and someone else","3. Both self and someone else","",""
"V043280","V043280","factor","factor","5. Self-employed","5. Self-employed","",""
"V043280","V043280","factor","factor","8. Don't know","8. Don't know","",""
"V043280","V043280","factor","factor","9. Refused","9. Refused","",""
"V043280","V043280","factor","factor",".",".","",""
"V043281","V043281","factor","factor","1. Yes","1. Yes","",""
"V043281","V043281","factor","factor","5. No","5. No","",""
